"Job","User","Project","Host Name","Partition","QOS","Submit","Start","End","Wait Time","Elapsed Secs","CPUs","Nodes Allocated","Hours Charged","Raw Hours","Machine Hours"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:02","2020-09-14 21:53:45","2020-09-14 22:00:31","1423","406","512","8","126.31111111111112","0.9022222222222223","126.31111111111112"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:05","2020-09-14 21:54:42","2020-09-14 22:00:41","1477","359","512","8","111.68888888888888","0.7977777777777778","111.68888888888888"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:06","2020-09-14 21:59:34","2020-09-14 22:06:24","1768","410","512","8","127.55555555555556","0.9111111111111111","127.55555555555556"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:08","2020-09-14 22:00:37","2020-09-14 22:08:04","1829","447","512","8","139.06666666666666","0.9933333333333333","139.06666666666666"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:09","2020-09-14 22:00:44","2020-09-14 22:06:02","1835","318","512","8","98.93333333333334","0.7066666666666667","98.93333333333334"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:10","2020-09-14 22:01:58","2020-09-14 22:07:51","1908","353","512","8","109.82222222222222","0.7844444444444445","109.82222222222222"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:14","2020-09-14 22:06:09","2020-09-14 22:15:17","2155","548","512","8","170.48888888888888","1.2177777777777778","170.48888888888888"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:17","2020-09-14 22:07:01","2020-09-14 22:11:51","2204","290","512","8","90.22222222222223","0.6444444444444445","90.22222222222223"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:19","2020-09-14 22:08:00","2020-09-14 22:12:21","2261","261","512","8","81.2","0.58","81.2"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:20","2020-09-14 22:08:12","2020-09-14 22:09:45","2272","93","512","8","28.933333333333334","0.20666666666666667","28.933333333333334"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:22","2020-09-14 22:10:28","2020-09-14 22:16:24","2406","356","512","8","110.75555555555556","0.7911111111111111","110.75555555555556"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:23","2020-09-14 22:12:28","2020-09-14 22:17:50","2525","322","512","8","100.17777777777778","0.7155555555555555","100.17777777777778"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:26","2020-09-14 22:12:32","2020-09-14 22:19:13","2526","401","512","8","124.75555555555556","0.8911111111111111","124.75555555555556"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:27","2020-09-14 22:15:24","2020-09-14 22:20:57","2697","333","512","8","103.6","0.74","103.6"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:28","2020-09-14 22:16:28","2020-09-14 22:22:01","2760","333","512","8","103.6","0.74","103.6"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:33","2020-09-14 22:18:02","2020-09-14 22:20:45","2849","163","512","8","50.71111111111111","0.3622222222222222","50.71111111111111"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:36","2020-09-14 22:20:03","2020-09-14 22:25:44","2967","341","512","8","106.08888888888889","0.7577777777777778","106.08888888888889"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:40","2020-09-14 22:20:56","2020-09-14 22:26:11","3016","315","512","8","98","0.7","98"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:53","2020-09-14 22:21:06","2020-09-14 22:24:19","3013","193","512","8","60.044444444444444","0.4288888888888889","60.044444444444444"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:54","2020-09-14 22:22:04","2020-09-14 22:27:13","3070","309","512","8","96.13333333333334","0.6866666666666666","96.13333333333334"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:55","2020-09-14 22:24:21","2020-09-14 22:29:38","3206","317","512","8","98.62222222222222","0.7044444444444444","98.62222222222222"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:56","2020-09-14 22:26:16","2020-09-14 22:33:06","3320","410","512","8","127.55555555555556","0.9111111111111111","127.55555555555556"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:57","2020-09-14 22:26:53","2020-09-14 22:32:53","3356","360","512","8","112","0.8","112"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:30:58","2020-09-14 22:27:25","2020-09-14 22:32:53","3387","328","512","8","102.04444444444445","0.7288888888888889","102.04444444444445"
